VarCode;Land;Variable;Einheit;Jahr;Wert;Quelle
CHL_vr311_$05;CHL;Private Consumption;in US-$, real (Base Year=2005);2000;56.2122;OECD/European Commission
CHN_vr311_$05;CHN;Private Consumption;in US-$, real (Base Year=2005);2000;639.0369;OECD/European Commission
IND_vr311_$05;IND;Private Consumption;in US-$, real (Base Year=2005);2000;368.5736;OECD/European Commission
ISR_vr311_$05;ISR;Private Consumption;in US-$, real (Base Year=2005);2000;65.7528;OECD/European Commission
MEX_vr311_$05;MEX;Private Consumption;in US-$, real (Base Year=2005);2000;491.6963;OECD/European Commission
RUS_vr311_$05;RUS;Private Consumption;in US-$, real (Base Year=2005);2000;240.4305;OECD/European Commission
ZAF_vr311_$05;ZAF;Private Consumption;in US-$, real (Base Year=2005);2000;125.7886;OECD/European Commission
TUR_vr311_$05;TUR;Private Consumption;in US-$, real (Base Year=2005);2000;268.5019;OECD/European Commission
CYP_vr311_$05;CYP;Private Consumption;in US-$, real (Base Year=2005);2000;9.2132;OECD/European Commission
ISL_vr311_$05;ISL;Private Consumption;in US-$, real (Base Year=2005);2000;7.9155;OECD/European Commission
LUX_vr311_$05;LUX;Private Consumption;in US-$, real (Base Year=2005);2000;12.3304;OECD/European Commission
MLT_vr311_$05;MLT;Private Consumption;in US-$, real (Base Year=2005);2000;3.5793;OECD/European Commission
HRV_vr311_$05;HRV;Private Consumption;in US-$, real (Base Year=2005);2000;21.3658;OECD/European Commission
AUS_vr311_$05;AUS;Private Consumption;in US-$, real (Base Year=2005);2001;365.1439;OECD/European Commission
AUT_vr311_$05;AUT;Private Consumption;in US-$, real (Base Year=2005);2001;157.1169;OECD/European Commission
BEL_vr311_$05;BEL;Private Consumption;in US-$, real (Base Year=2005);2001;186.5158;OECD/European Commission
BGR_vr311_$05;BGR;Private Consumption;in US-$, real (Base Year=2005);2001;15.7522;OECD/European Commission
CAN_vr311_$05;CAN;Private Consumption;in US-$, real (Base Year=2005);2001;547.6323;OECD/European Commission
CZE_vr311_$05;CZE;Private Consumption;in US-$, real (Base Year=2005);2001;55.6095;OECD/European Commission
DNK_vr311_$05;DNK;Private Consumption;in US-$, real (Base Year=2005);2001;111.5911;OECD/European Commission
EST_vr311_$05;EST;Private Consumption;in US-$, real (Base Year=2005);2001;5.4564;OECD/European Commission
FIN_vr311_$05;FIN;Private Consumption;in US-$, real (Base Year=2005);2001;88.1304;OECD/European Commission
FRA_vr311_$05;FRA;Private Consumption;in US-$, real (Base Year=2005);2001;1125.3568;OECD/European Commission
DEU_vr311_$05;DEU;Private Consumption;in US-$, real (Base Year=2005);2001;1622.7491;OECD/European Commission
GRC_vr311_$05;GRC;Private Consumption;in US-$, real (Base Year=2005);2001;142.829;OECD/European Commission
HUN_vr311_$05;HUN;Private Consumption;in US-$, real (Base Year=2005);2001;49.7341;OECD/European Commission
IRL_vr311_$05;IRL;Private Consumption;in US-$, real (Base Year=2005);2001;77.626;OECD/European Commission
ITA_vr311_$05;ITA;Private Consumption;in US-$, real (Base Year=2005);2001;1023.4479;OECD/European Commission
JPN_vr311_$05;JPN;Private Consumption;in US-$, real (Base Year=2005);2001;2534.062;OECD/European Commission
KOR_vr311_$05;KOR;Private Consumption;in US-$, real (Base Year=2005);2001;399.4445;OECD/European Commission
LVA_vr311_$05;LVA;Private Consumption;in US-$, real (Base Year=2005);2001;7.1949;OECD/European Commission
LTU_vr311_$05;LTU;Private Consumption;in US-$, real (Base Year=2005);2001;11.545;OECD/European Commission
NLD_vr311_$05;NLD;Private Consumption;in US-$, real (Base Year=2005);2001;303.1089;OECD/European Commission
NZL_vr311_$05;NZL;Private Consumption;in US-$, real (Base Year=2005);2001;55.39;OECD/European Commission
NOR_vr311_$05;NOR;Private Consumption;in US-$, real (Base Year=2005);2001;110.6484;OECD/European Commission
POL_vr311_$05;POL;Private Consumption;in US-$, real (Base Year=2005);2001;170.886;OECD/European Commission
PRT_vr311_$05;PRT;Private Consumption;in US-$, real (Base Year=2005);2001;117.7208;OECD/European Commission
ROU_vr311_$05;ROU;Private Consumption;in US-$, real (Base Year=2005);2001;47.0744;OECD/European Commission
SVK_vr311_$05;SVK;Private Consumption;in US-$, real (Base Year=2005);2001;22.9809;OECD/European Commission
SVN_vr311_$05;SVN;Private Consumption;in US-$, real (Base Year=2005);2001;17.3908;OECD/European Commission
ESP_vr311_$05;ESP;Private Consumption;in US-$, real (Base Year=2005);2001;569.7121;OECD/European Commission
SWE_vr311_$05;SWE;Private Consumption;in US-$, real (Base Year=2005);2001;161.4906;OECD/European Commission
CHE_vr311_$05;CHE;Private Consumption;in US-$, real (Base Year=2005);2001;220.8077;OECD/European Commission
GBR_vr311_$05;GBR;Private Consumption;in US-$, real (Base Year=2005);2001;1317.1725;OECD/European Commission
USA_vr311_$05;USA;Private Consumption;in US-$, real (Base Year=2005);2001;7738.22;OECD/European Commission
ARG_vr311_$05;ARG;Private Consumption;in US-$, real (Base Year=2005);2001;100.7798;OECD/European Commission
BRA_vr311_$05;BRA;Private Consumption;in US-$, real (Base Year=2005);2001;484.6567;OECD/European Commission
CHL_vr311_$05;CHL;Private Consumption;in US-$, real (Base Year=2005);2001;57.8203;OECD/European Commission
CHN_vr311_$05;CHN;Private Consumption;in US-$, real (Base Year=2005);2001;678.4584;OECD/European Commission
IND_vr311_$05;IND;Private Consumption;in US-$, real (Base Year=2005);2001;390.5145;OECD/European Commission
ISR_vr311_$05;ISR;Private Consumption;in US-$, real (Base Year=2005);2001;68.0202;OECD/European Commission
MEX_vr311_$05;MEX;Private Consumption;in US-$, real (Base Year=2005);2001;503.8739;OECD/European Commission
RUS_vr311_$05;RUS;Private Consumption;in US-$, real (Base Year=2005);2001;262.6721;OECD/European Commission
ZAF_vr311_$05;ZAF;Private Consumption;in US-$, real (Base Year=2005);2001;130.1826;OECD/European Commission
TUR_vr311_$05;TUR;Private Consumption;in US-$, real (Base Year=2005);2001;250.7891;OECD/European Commission
CYP_vr311_$05;CYP;Private Consumption;in US-$, real (Base Year=2005);2001;9.5482;OECD/European Commission
ISL_vr311_$05;ISL;Private Consumption;in US-$, real (Base Year=2005);2001;7.6902;OECD/European Commission
LUX_vr311_$05;LUX;Private Consumption;in US-$, real (Base Year=2005);2001;12.7492;OECD/European Commission
MLT_vr311_$05;MLT;Private Consumption;in US-$, real (Base Year=2005);2001;3.5857;OECD/European Commission
HRV_vr311_$05;HRV;Private Consumption;in US-$, real (Base Year=2005);2001;22.2462;OECD/European Commission
AUS_vr311_$05;AUS;Private Consumption;in US-$, real (Base Year=2005);2002;379.9127;OECD/European Commission
AUT_vr311_$05;AUT;Private Consumption;in US-$, real (Base Year=2005);2002;158.7253;OECD/European Commission
BEL_vr311_$05;BEL;Private Consumption;in US-$, real (Base Year=2005);2002;187.5683;OECD/European Commission
BGR_vr311_$05;BGR;Private Consumption;in US-$, real (Base Year=2005);2002;16.3165;OECD/European Commission
CAN_vr311_$05;CAN;Private Consumption;in US-$, real (Base Year=2005);2002;567.4862;OECD/European Commission
CZE_vr311_$05;CZE;Private Consumption;in US-$, real (Base Year=2005);2002;57.3338;OECD/European Commission
DNK_vr311_$05;DNK;Private Consumption;in US-$, real (Base Year=2005);2002;113.3164;OECD/European Commission
EST_vr311_$05;EST;Private Consumption;in US-$, real (Base Year=2005);2002;5.9766;OECD/European Commission
FIN_vr311_$05;FIN;Private Consumption;in US-$, real (Base Year=2005);2002;90.3065;OECD/European Commission
FRA_vr311_$05;FRA;Private Consumption;in US-$, real (Base Year=2005);2002;1147.7629;OECD/European Commission
DEU_vr311_$05;DEU;Private Consumption;in US-$, real (Base Year=2005);2002;1613.1559;OECD/European Commission
GRC_vr311_$05;GRC;Private Consumption;in US-$, real (Base Year=2005);2002;149.6045;OECD/European Commission
HUN_vr311_$05;HUN;Private Consumption;in US-$, real (Base Year=2005);2002;53.8177;OECD/European Commission
IRL_vr311_$05;IRL;Private Consumption;in US-$, real (Base Year=2005);2002;80.6304;OECD/European Commission
ITA_vr311_$05;ITA;Private Consumption;in US-$, real (Base Year=2005);2002;1025.0422;OECD/European Commission
JPN_vr311_$05;JPN;Private Consumption;in US-$, real (Base Year=2005);2002;2564.3258;OECD/European Commission
KOR_vr311_$05;KOR;Private Consumption;in US-$, real (Base Year=2005);2002;434.9243;OECD/European Commission
LVA_vr311_$05;LVA;Private Consumption;in US-$, real (Base Year=2005);2002;7.7673;OECD/European Commission
LTU_vr311_$05;LTU;Private Consumption;in US-$, real (Base Year=2005);2002;12.2567;OECD/European Commission
NLD_vr311_$05;NLD;Private Consumption;in US-$, real (Base Year=2005);2002;305.9181;OECD/European Commission
NZL_vr311_$05;NZL;Private Consumption;in US-$, real (Base Year=2005);2002;58.0254;OECD/European Commission
NOR_vr311_$05;NOR;Private Consumption;in US-$, real (Base Year=2005);2002;114.1193;OECD/European Commission
POL_vr311_$05;POL;Private Consumption;in US-$, real (Base Year=2005);2002;176.7677;OECD/European Commission
PRT_vr311_$05;PRT;Private Consumption;in US-$, real (Base Year=2005);2002;119.2806;OECD/European Commission
ROU_vr311_$05;ROU;Private Consumption;in US-$, real (Base Year=2005);2002;49.9718;OECD/European Commission
SVK_vr311_$05;SVK;Private Consumption;in US-$, real (Base Year=2005);2002;24.2814;OECD/European Commission
SVN_vr311_$05;SVN;Private Consumption;in US-$, real (Base Year=2005);2002;17.8393;OECD/European Commission
ESP_vr311_$05;ESP;Private Consumption;in US-$, real (Base Year=2005);2002;585.4615;OECD/European Commission
SWE_vr311_$05;SWE;Private Consumption;in US-$, real (Base Year=2005);2002;165.6911;OECD/European Commission
CHE_vr311_$05;CHE;Private Consumption;in US-$, real (Base Year=2005);2002;221.0391;OECD/European Commission
GBR_vr311_$05;GBR;Private Consumption;in US-$, real (Base Year=2005);2002;1367.724;OECD/European Commission
USA_vr311_$05;USA;Private Consumption;in US-$, real (Base Year=2005);2002;7934.71;OECD/European Commission
ARG_vr311_$05;ARG;Private Consumption;in US-$, real (Base Year=2005);2002;86.3137;OECD/European Commission
BRA_vr311_$05;BRA;Private Consumption;in US-$, real (Base Year=2005);2002;494.0722;OECD/European Commission
CHL_vr311_$05;CHL;Private Consumption;in US-$, real (Base Year=2005);2002;59.185;OECD/European Commission
CHN_vr311_$05;CHN;Private Consumption;in US-$, real (Base Year=2005);2002;725.648;OECD/European Commission
IND_vr311_$05;IND;Private Consumption;in US-$, real (Base Year=2005);2002;401.7241;OECD/European Commission
ISR_vr311_$05;ISR;Private Consumption;in US-$, real (Base Year=2005);2002;69.1072;OECD/European Commission
MEX_vr311_$05;MEX;Private Consumption;in US-$, real (Base Year=2005);2002;511.8627;OECD/European Commission
RUS_vr311_$05;RUS;Private Consumption;in US-$, real (Base Year=2005);2002;284.3813;OECD/European Commission
ZAF_vr311_$05;ZAF;Private Consumption;in US-$, real (Base Year=2005);2002;134.3128;OECD/European Commission
TUR_vr311_$05;TUR;Private Consumption;in US-$, real (Base Year=2005);2002;262.6818;OECD/European Commission
CYP_vr311_$05;CYP;Private Consumption;in US-$, real (Base Year=2005);2002;9.7101;OECD/European Commission
ISL_vr311_$05;ISL;Private Consumption;in US-$, real (Base Year=2005);2002;7.5745;OECD/European Commission
LUX_vr311_$05;LUX;Private Consumption;in US-$, real (Base Year=2005);2002;13.4932;OECD/European Commission
MLT_vr311_$05;MLT;Private Consumption;in US-$, real (Base Year=2005);2002;3.5939;OECD/European Commission
HRV_vr311_$05;HRV;Private Consumption;in US-$, real (Base Year=2005);2002;24.0401;OECD/European Commission
AUS_vr311_$05;AUS;Private Consumption;in US-$, real (Base Year=2005);2003;398.8003;OECD/European Commission
AUT_vr311_$05;AUT;Private Consumption;in US-$, real (Base Year=2005);2003;160.7941;OECD/European Commission
BEL_vr311_$05;BEL;Private Consumption;in US-$, real (Base Year=2005);2003;189.0781;OECD/European Commission
BGR_vr311_$05;BGR;Private Consumption;in US-$, real (Base Year=2005);2003;17.4255;OECD/European Commission
CAN_vr311_$05;CAN;Private Consumption;in US-$, real (Base Year=2005);2003;584.5535;OECD/European Commission
CZE_vr311_$05;CZE;Private Consumption;in US-$, real (Base Year=2005);2003;60.3451;OECD/European Commission
DNK_vr311_$05;DNK;Private Consumption;in US-$, real (Base Year=2005);2003;114.4368;OECD/European Commission
EST_vr311_$05;EST;Private Consumption;in US-$, real (Base Year=2005);2003;6.5244;OECD/European Commission
FIN_vr311_$05;FIN;Private Consumption;in US-$, real (Base Year=2005);2003;94.6246;OECD/European Commission
FRA_vr311_$05;FRA;Private Consumption;in US-$, real (Base Year=2005);2003;1167.5128;OECD/European Commission
DEU_vr311_$05;DEU;Private Consumption;in US-$, real (Base Year=2005);2003;1617.871;OECD/European Commission
GRC_vr311_$05;GRC;Private Consumption;in US-$, real (Base Year=2005);2003;154.5016;OECD/European Commission
HUN_vr311_$05;HUN;Private Consumption;in US-$, real (Base Year=2005);2003;58.3331;OECD/European Commission
IRL_vr311_$05;IRL;Private Consumption;in US-$, real (Base Year=2005);2003;82.861;OECD/European Commission
ITA_vr311_$05;ITA;Private Consumption;in US-$, real (Base Year=2005);2003;1034.2868;OECD/European Commission
JPN_vr311_$05;JPN;Private Consumption;in US-$, real (Base Year=2005);2003;2577.0477;OECD/European Commission
KOR_vr311_$05;KOR;Private Consumption;in US-$, real (Base Year=2005);2003;433.1196;OECD/European Commission
LVA_vr311_$05;LVA;Private Consumption;in US-$, real (Base Year=2005);2003;8.2981;OECD/European Commission
LTU_vr311_$05;LTU;Private Consumption;in US-$, real (Base Year=2005);2003;13.6312;OECD/European Commission
NLD_vr311_$05;NLD;Private Consumption;in US-$, real (Base Year=2005);2003;305.3607;OECD/European Commission
NZL_vr311_$05;NZL;Private Consumption;in US-$, real (Base Year=2005);2003;61.6372;OECD/European Commission
NOR_vr311_$05;NOR;Private Consumption;in US-$, real (Base Year=2005);2003;117.7623;OECD/European Commission
POL_vr311_$05;POL;Private Consumption;in US-$, real (Base Year=2005);2003;180.4902;OECD/European Commission
PRT_vr311_$05;PRT;Private Consumption;in US-$, real (Base Year=2005);2003;119.0073;OECD/European Commission
ROU_vr311_$05;ROU;Private Consumption;in US-$, real (Base Year=2005);2003;54.1208;OECD/European Commission
SVK_vr311_$05;SVK;Private Consumption;in US-$, real (Base Year=2005);2003;24.7024;OECD/European Commission
SVN_vr311_$05;SVN;Private Consumption;in US-$, real (Base Year=2005);2003;18.4477;OECD/European Commission
ESP_vr311_$05;ESP;Private Consumption;in US-$, real (Base Year=2005);2003;602.2606;OECD/European Commission
SWE_vr311_$05;SWE;Private Consumption;in US-$, real (Base Year=2005);2003;169.4611;OECD/European Commission
CHE_vr311_$05;CHE;Private Consumption;in US-$, real (Base Year=2005);2003;223.1704;OECD/European Commission
GBR_vr311_$05;GBR;Private Consumption;in US-$, real (Base Year=2005);2003;1417.2725;OECD/European Commission
USA_vr311_$05;USA;Private Consumption;in US-$, real (Base Year=2005);2003;8180.03;OECD/European Commission
ARG_vr311_$05;ARG;Private Consumption;in US-$, real (Base Year=2005);2003;93.3646;OECD/European Commission
BRA_vr311_$05;BRA;Private Consumption;in US-$, real (Base Year=2005);2003;490.1942;OECD/European Commission
CHL_vr311_$05;CHL;Private Consumption;in US-$, real (Base Year=2005);2003;61.6851;OECD/European Commission
CHN_vr311_$05;CHN;Private Consumption;in US-$, real (Base Year=2005);2003;775.0325;OECD/European Commission
IND_vr311_$05;IND;Private Consumption;in US-$, real (Base Year=2005);2003;425.5275;OECD/European Commission
ISR_vr311_$05;ISR;Private Consumption;in US-$, real (Base Year=2005);2003;68.8827;OECD/European Commission
MEX_vr311_$05;MEX;Private Consumption;in US-$, real (Base Year=2005);2003;531.6882;OECD/European Commission
RUS_vr311_$05;RUS;Private Consumption;in US-$, real (Base Year=2005);2003;305.5388;OECD/European Commission
ZAF_vr311_$05;ZAF;Private Consumption;in US-$, real (Base Year=2005);2003;138.1159;OECD/European Commission
TUR_vr311_$05;TUR;Private Consumption;in US-$, real (Base Year=2005);2003;289.4171;OECD/European Commission
CYP_vr311_$05;CYP;Private Consumption;in US-$, real (Base Year=2005);2003;9.944;OECD/European Commission
ISL_vr311_$05;ISL;Private Consumption;in US-$, real (Base Year=2005);2003;8.0408;OECD/European Commission
LUX_vr311_$05;LUX;Private Consumption;in US-$, real (Base Year=2005);2003;12.7814;OECD/European Commission
MLT_vr311_$05;MLT;Private Consumption;in US-$, real (Base Year=2005);2003;3.7648;OECD/European Commission
HRV_vr311_$05;HRV;Private Consumption;in US-$, real (Base Year=2005);2003;24.9704;OECD/European Commission
AUS_vr311_$05;AUS;Private Consumption;in US-$, real (Base Year=2005);2004;416.299;OECD/European Commission
AUT_vr311_$05;AUT;Private Consumption;in US-$, real (Base Year=2005);2004;164.2271;OECD/European Commission
BEL_vr311_$05;BEL;Private Consumption;in US-$, real (Base Year=2005);2004;192.2207;OECD/European Commission
BGR_vr311_$05;BGR;Private Consumption;in US-$, real (Base Year=2005);2004;18.7626;OECD/European Commission
CAN_vr311_$05;CAN;Private Consumption;in US-$, real (Base Year=2005);2004;603.6996;OECD/European Commission
CZE_vr311_$05;CZE;Private Consumption;in US-$, real (Base Year=2005);2004;62.3005;OECD/European Commission
DNK_vr311_$05;DNK;Private Consumption;in US-$, real (Base Year=2005);2004;119.835;OECD/European Commission
EST_vr311_$05;EST;Private Consumption;in US-$, real (Base Year=2005);2004;7.0552;OECD/European Commission
FIN_vr311_$05;FIN;Private Consumption;in US-$, real (Base Year=2005);2004;97.8802;OECD/European Commission
FRA_vr311_$05;FRA;Private Consumption;in US-$, real (Base Year=2005);2004;1187.1707;OECD/European Commission
DEU_vr311_$05;DEU;Private Consumption;in US-$, real (Base Year=2005);2004;1623.5627;OECD/European Commission
GRC_vr311_$05;GRC;Private Consumption;in US-$, real (Base Year=2005);2004;160.4278;OECD/European Commission
HUN_vr311_$05;HUN;Private Consumption;in US-$, real (Base Year=2005);2004;59.3214;OECD/European Commission
IRL_vr311_$05;IRL;Private Consumption;in US-$, real (Base Year=2005);2004;85.9361;OECD/European Commission
ITA_vr311_$05;ITA;Private Consumption;in US-$, real (Base Year=2005);2004;1042.1642;OECD/European Commission
JPN_vr311_$05;JPN;Private Consumption;in US-$, real (Base Year=2005);2004;2606.7579;OECD/European Commission
KOR_vr311_$05;KOR;Private Consumption;in US-$, real (Base Year=2005);2004;434.5786;OECD/European Commission
LVA_vr311_$05;LVA;Private Consumption;in US-$, real (Base Year=2005);2004;9.0856;OECD/European Commission
LTU_vr311_$05;LTU;Private Consumption;in US-$, real (Base Year=2005);2004;15.2232;OECD/European Commission
NLD_vr311_$05;NLD;Private Consumption;in US-$, real (Base Year=2005);2004;308.3552;OECD/European Commission
NZL_vr311_$05;NZL;Private Consumption;in US-$, real (Base Year=2005);2004;64.4426;OECD/European Commission
NOR_vr311_$05;NOR;Private Consumption;in US-$, real (Base Year=2005);2004;124.1782;OECD/European Commission
POL_vr311_$05;POL;Private Consumption;in US-$, real (Base Year=2005);2004;188.8944;OECD/European Commission
PRT_vr311_$05;PRT;Private Consumption;in US-$, real (Base Year=2005);2004;122.1816;OECD/European Commission
ROU_vr311_$05;ROU;Private Consumption;in US-$, real (Base Year=2005);2004;62.699;OECD/European Commission
SVK_vr311_$05;SVK;Private Consumption;in US-$, real (Base Year=2005);2004;25.847;OECD/European Commission
SVN_vr311_$05;SVN;Private Consumption;in US-$, real (Base Year=2005);2004;19.0024;OECD/European Commission
ESP_vr311_$05;ESP;Private Consumption;in US-$, real (Base Year=2005);2004;627.5653;OECD/European Commission
SWE_vr311_$05;SWE;Private Consumption;in US-$, real (Base Year=2005);2004;174.2457;OECD/European Commission
CHE_vr311_$05;CHE;Private Consumption;in US-$, real (Base Year=2005);2004;226.7885;OECD/European Commission
GBR_vr311_$05;GBR;Private Consumption;in US-$, real (Base Year=2005);2004;1461.7165;OECD/European Commission
USA_vr311_$05;USA;Private Consumption;in US-$, real (Base Year=2005);2004;8493.15;OECD/European Commission
ARG_vr311_$05;ARG;Private Consumption;in US-$, real (Base Year=2005);2004;102.2339;OECD/European Commission
BRA_vr311_$05;BRA;Private Consumption;in US-$, real (Base Year=2005);2004;508.9232;OECD/European Commission
CHL_vr311_$05;CHL;Private Consumption;in US-$, real (Base Year=2005);2004;66.8766;OECD/European Commission
CHN_vr311_$05;CHN;Private Consumption;in US-$, real (Base Year=2005);2004;834.6997;OECD/European Commission
IND_vr311_$05;IND;Private Consumption;in US-$, real (Base Year=2005);2004;447.5321;OECD/European Commission
ISR_vr311_$05;ISR;Private Consumption;in US-$, real (Base Year=2005);2004;72.6673;OECD/European Commission
MEX_vr311_$05;MEX;Private Consumption;in US-$, real (Base Year=2005);2004;561.2825;OECD/European Commission
RUS_vr311_$05;RUS;Private Consumption;in US-$, real (Base Year=2005);2004;341.7364;OECD/European Commission
ZAF_vr311_$05;ZAF;Private Consumption;in US-$, real (Base Year=2005);2004;146.735;OECD/European Commission
TUR_vr311_$05;TUR;Private Consumption;in US-$, real (Base Year=2005);2004;321.172;OECD/European Commission
CYP_vr311_$05;CYP;Private Consumption;in US-$, real (Base Year=2005);2004;10.5931;OECD/European Commission
ISL_vr311_$05;ISL;Private Consumption;in US-$, real (Base Year=2005);2004;8.6025;OECD/European Commission
LUX_vr311_$05;LUX;Private Consumption;in US-$, real (Base Year=2005);2004;13.0659;OECD/European Commission
MLT_vr311_$05;MLT;Private Consumption;in US-$, real (Base Year=2005);2004;3.8097;OECD/European Commission
HRV_vr311_$05;HRV;Private Consumption;in US-$, real (Base Year=2005);2004;25.9702;OECD/European Commission
AUS_vr311_$05;AUS;Private Consumption;in US-$, real (Base Year=2005);2005;428.3727;OECD/European Commission
AUT_vr311_$05;AUT;Private Consumption;in US-$, real (Base Year=2005);2005;167.8318;OECD/European Commission
BEL_vr311_$05;BEL;Private Consumption;in US-$, real (Base Year=2005);2005;194.2688;OECD/European Commission
BGR_vr311_$05;BGR;Private Consumption;in US-$, real (Base Year=2005);2005;20.0273;OECD/European Commission
CAN_vr311_$05;CAN;Private Consumption;in US-$, real (Base Year=2005);2005;625.8375;OECD/European Commission
CZE_vr311_$05;CZE;Private Consumption;in US-$, real (Base Year=2005);2005;64.23;OECD/European Commission
DNK_vr311_$05;DNK;Private Consumption;in US-$, real (Base Year=2005);2005;124.4014;OECD/European Commission
EST_vr311_$05;EST;Private Consumption;in US-$, real (Base Year=2005);2005;7.723;OECD/European Commission
FIN_vr311_$05;FIN;Private Consumption;in US-$, real (Base Year=2005);2005;100.8895;OECD/European Commission
FRA_vr311_$05;FRA;Private Consumption;in US-$, real (Base Year=2005);2005;1216.3296;OECD/European Commission
DEU_vr311_$05;DEU;Private Consumption;in US-$, real (Base Year=2005);2005;1626.0011;OECD/European Commission
GRC_vr311_$05;GRC;Private Consumption;in US-$, real (Base Year=2005);2005;167.6103;OECD/European Commission
HUN_vr311_$05;HUN;Private Consumption;in US-$, real (Base Year=2005);2005;60.6902;OECD/European Commission
IRL_vr311_$05;IRL;Private Consumption;in US-$, real (Base Year=2005);2005;92.0595;OECD/European Commission
ITA_vr311_$05;ITA;Private Consumption;in US-$, real (Base Year=2005);2005;1054.6371;OECD/European Commission
JPN_vr311_$05;JPN;Private Consumption;in US-$, real (Base Year=2005);2005;2646.6744;OECD/European Commission
KOR_vr311_$05;KOR;Private Consumption;in US-$, real (Base Year=2005);2005;454.6431;OECD/European Commission
LVA_vr311_$05;LVA;Private Consumption;in US-$, real (Base Year=2005);2005;10.1513;OECD/European Commission
LTU_vr311_$05;LTU;Private Consumption;in US-$, real (Base Year=2005);2005;16.9241;OECD/European Commission
NLD_vr311_$05;NLD;Private Consumption;in US-$, real (Base Year=2005);2005;311.4493;OECD/European Commission
NZL_vr311_$05;NZL;Private Consumption;in US-$, real (Base Year=2005);2005;67.2816;OECD/European Commission
NOR_vr311_$05;NOR;Private Consumption;in US-$, real (Base Year=2005);2005;129.6443;OECD/European Commission
POL_vr311_$05;POL;Private Consumption;in US-$, real (Base Year=2005);2005;192.7694;OECD/European Commission
